,Source,Target,Value
494,Čech,1P 2:7,1
495,Čech,L 22:30,1
496,Čech,Iz 45:8,5
497,Čech,Mt 27:17,2
498,Čech,J 18:40,1
499,Čech,Mt 18:17,6
500,Čech,Ezd 5:10,1
501,Čech,Zd 3:8,2
502,Čech,J 6:54,2
503,Čech,L 22:40,2
504,Čech,Ef 6:11,2
505,Čech,Ef 6:17,1
506,Čech,Z 56:2,2
507,Čech,Gn 1:26,1
508,Čech,Mt 25:21,5
509,Čech,Mt 25:23,5
510,Čech,Gn 20:15,1
511,Čech,L 4:24,2
512,Čech,Mt 8:8,2
513,Čech,Fm 1:18,1
514,Čech,J 21:14,2
515,Čech,1K 8:6,3
516,Čech,Tob 8:10,2
517,Čech,Zj 12:7,2
518,Čech,J 16:20,2
519,Čech,Gn 9:1,1
520,Čech,Mt 15:27,1
521,Čech,Da 5:25,1
522,Čech,J 3:21,3
523,Čech,J 3:20,3
524,Čech,Mt 11:22,1
525,Čech,Mt 11:23,1
526,Čech,Mt 11:24,1
527,Čech,Iz 5:2,1
528,Čech,Mt 5:22,4
529,Čech,Gn 4:6,3
530,Čech,L 22:49,1
531,Čech,Mk 14:7,3
532,Čech,Da 9:24,1
533,Čech,Mt 2:6,2
534,Čech,Mt 12:7,4
535,Čech,Ef 5:27,1
536,Čech,Sir 24:17,1
537,Čech,Ez 24:25,1
538,Čech,Zd 12:24,1
539,Čech,2K 8:9,1
540,Čech,Mt 1:20,3
541,Čech,1P 2:19,1
542,Čech,1P 2:18,1
543,Čech,1P 2:20,1
544,Čech,1J 4:16,2
545,Čech,Fp 3:1,1
546,Čech,1Kr 19:11,1
547,Čech,Iz 12:6,2
548,Čech,Fp 2:3,1
549,Čech,Gn 15:8,2
550,Čech,Fp 4:5,1
551,Čech,Mt 3:17,2
552,Čech,Mt 17:6,2
553,Čech,Sk 19:2,1
554,Čech,R 8:31,1
555,Čech,1P 5:8,1
556,Čech,L 22:41,2
557,Čech,Jb 19:21,3
558,Čech,Mt 5:8,6
559,Čech,L 10:7,1
560,Čech,1Tm 5:16,1
561,Čech,L 14:11,4
562,Čech,Lv 26:1,1
563,Čech,L 24:29,4
564,Čech,R 11:36,1
565,Čech,L 12:31,1
566,Čech,Sd 16:31,1
567,Čech,2Kr 5:12,1
568,Čech,Mt 25:41,3
569,Čech,Mk 14:65,1
570,Čech,J 20:2,1
571,Čech,Mt 28:2,1
572,Čech,J 5:28,2
573,Čech,Mk 9:9,1
574,Čech,2Tm 4:7,4
575,Čech,1K 15:17,7
576,Čech,Sir 51:24,1
577,Čech,Dt 31:20,1
578,Čech,Mk 10:25,2
579,Čech,Mt 16:19,3
580,Čech,Mt 18:18,1
581,Čech,J 21:15,1
582,Čech,L 16:3,3
583,Čech,L 10:3,1
584,Čech,Mt 15:14,1
585,Čech,Mt 7:15,6
586,Čech,Ex 2:4,1
587,Čech,J 3:19,3
588,Čech,Jb 19:25,3
589,Čech,Dt 7:6,1
590,Čech,2J 1:4,1
591,Čech,R 8:19,1
592,Čech,Zj 22:13,2
593,Čech,Mt 24:28,1
594,Čech,J 8:58,4
595,Čech,Pr 14:34,2
596,Čech,J 10:30,6
597,Čech,1P 2:24,1
598,Čech,J 7:34,1
599,Čech,Mt 25:35,1
600,Čech,Ex 40:19,1
601,Čech,L 14:12,1
602,Čech,L 14:13,2
603,Čech,L 14:15,1
604,Čech,L 14:16,1
605,Čech,Mt 23:13,1
606,Čech,Mt 23:33,1
607,Čech,Mt 9:4,3
608,Čech,J 15:27,1
609,Čech,Mt 26:61,1
610,Čech,Mt 19:23,1
611,Čech,Mt 20:19,1
612,Čech,Mk 16:6,3
613,Čech,J 11:24,3
614,Čech,Mk 15:18,2
615,Čech,L 10:25,1
616,Čech,L 10:29,1
617,Čech,J 1:4,1
618,Čech,J 1:5,2
619,Čech,Mt 28:5,1
620,Čech,2Tm 4:2,1
621,Čech,Z 53:4,1
622,Čech,Mk 14:27,2
623,Čech,L 16:13,6
624,Čech,2S 23:21,1
625,Čech,Zj 2:17,1
626,Čech,Mk 6:18,1
627,Čech,Sd 6:20,1
628,Čech,Mk 8:2,6
629,Čech,Kaz 1:7,1
630,Čech,Sk 2:22,1
631,Čech,Sir 3:27,1
632,Čech,2K 12:4,1
633,Čech,2K 12:2,1
634,Čech,L 8:8,2
635,Čech,J 14:26,2
636,Čech,1K 3:16,1
637,Čech,Gn 42:9,1
638,Čech,L 9:62,2
639,Čech,Zj 3:10,1
640,Čech,Zj 3:8,1
641,Čech,Zj 3:11,1
642,Čech,Da 10:6,1
643,Čech,Nu 16:29,1
644,Čech,Z 147:1,1
645,Čech,Zd 13:8,1
646,Čech,J 5:33,3
647,Čech,J 18:37,7
648,Čech,Mt 9:5,4
649,Čech,Zj 14:10,1
650,Čech,Ez 16:19,1
651,Čech,L 12:8,1
652,Čech,Sk 5:39,4
653,Čech,Mt 16:4,1
654,Čech,Mk 1:7,2
655,Čech,Gn 13:14,1
656,Čech,Mk 10:31,1
657,Čech,Mt 19:30,1
658,Čech,Z 126:1,1
659,Čech,2S 5:4,1
660,Čech,R 16:24,5
661,Čech,Mt 10:36,2
662,Čech,Gn 47:8,1
663,Čech,Gn 47:9,1
664,Čech,J 15:19,2
665,Čech,Gn 24:7,1
666,Čech,J 11:3,3
667,Čech,L 23:46,2
668,Čech,J 16:19,2
669,Čech,Gn 2:7,1
670,Čech,Z 8:6,1
671,Čech,L 18:16,2
672,Čech,1S 18:12,1
673,Čech,Z 23:5,1
674,Čech,J 15:12,1
675,Čech,Jk 3:9,2
676,Čech,Mk 10:7,3
677,Čech,Z 23:3,1
678,Čech,Ez 18:4,1
679,Čech,2Tm 4:3,3
680,Čech,1S 28:15,1
681,Čech,Gn 4:17,1
682,Čech,J 2:5,1
683,Čech,Nu 33:38,6
684,Čech,L 2:48,3
685,Čech,L 2:49,3
686,Čech,Mt 7:8,1
687,Čech,Mt 13:3,1
688,Čech,Mk 2:9,2
689,Čech,L 2:38,1
690,Čech,Z 55:2,1
691,Čech,L 8:7,1
692,Čech,J 16:9,2
693,Čech,1Tm 6:15,2
694,Čech,Ez 37:23,1
695,Čech,Mt 13:47,1
696,Čech,L 5:6,1
697,Čech,1K 11:19,1
698,Čech,Sk 7:33,3
699,Čech,J 6:4,1
700,Čech,Zd 5:9,2
701,Čech,Z 129:1,1
702,Čech,1J 4:1,2
703,Čech,Ga 1:12,1
704,Čech,Jb 7:1,1
705,Čech,Ju 1:9,3
706,Čech,J 8:7,4
707,Čech,L 8:17,1
708,Čech,L 18:32,1
709,Čech,Mk 13:33,1
710,Čech,Jud 7:4,1
711,Čech,Kaz 5:4,1
712,Čech,L 20:5,1
713,Čech,Mt 19:24,2
714,Čech,Sk 10:31,1
715,Čech,Mt 6:20,2
716,Čech,L 5:5,2
717,Čech,J 6:60,2
718,Čech,J 3:2,1
719,Čech,J 3:5,2
720,Čech,J 3:8,2
721,Čech,Sd 19:17,1
722,Čech,L 2:29,1
723,Čech,Nu 9:14,1
724,Čech,Kaz 3:4,1
725,Čech,2K 10:9,2
726,Čech,L 4:33,4
727,Čech,Mk 1:23,4
728,Čech,L 4:34,1
729,Čech,2Tm 3:8,2
730,Čech,Z 23:8,1
731,Čech,R 4:7,5
732,Čech,Z 23:1,1
733,Čech,Z 23:2,2
734,Čech,Am 9:7,1
735,Čech,1P 1:6,1
736,Čech,Sd 12:3,2
737,Čech,Gn 15:5,1
738,Čech,L 1:28,1
739,Čech,L 2:11,5
740,Čech,Gn 3:15,2
741,Čech,Dt 32:10,2
742,Čech,Zd 10:37,2
743,Čech,Ez 34:3,1
744,Čech,1K 10:26,1
745,Čech,J 20:29,2
746,Čech,L 14:9,1
747,Čech,L 24:32,2
748,Čech,L 11:1,1
749,Čech,1K 1:20,1
750,Čech,Ef 5:16,1
751,Čech,Ef 5:17,1
752,Čech,Mk 12:34,3
753,Čech,Mk 10:24,1
754,Čech,R 11:8,1
755,Čech,Jb 19:19,1
756,Čech,J 19:17,1
757,Čech,L 23:30,1
758,Čech,Pis 3:11,1
759,Čech,Ga 3:28,1
760,Čech,2K 11:22,1
761,Čech,R 9:3,1
762,Čech,1K 7:23,1
763,Čech,1P 1:19,1
764,Čech,Pl 1:12,1
765,Čech,J 17:3,1
766,Čech,1Tm 5:18,2
767,Čech,Mt 13:35,1
768,Čech,Mk 12:33,1
769,Čech,Zj 5:2,1
770,Čech,1Tm 1:9,1
771,Čech,Mt 25:30,2
772,Čech,Mk 13:30,2
773,Čech,Dt 18:3,1
774,Čech,2Pa 9:3,1
775,Čech,Tit 2:12,3
776,Čech,Tit 2:14,1
777,Čech,Z 112:6,1
778,Čech,J 16:11,2
779,Čech,Ko 3:2,1
780,Čech,Mk 14:38,3
781,Čech,Mt 26:41,1
782,Čech,J 13:31,1
783,Čech,Mt 5:24,3
784,Čech,2K 5:10,1
785,Čech,Gn 28:16,1
786,Čech,Ko 3:19,1
787,Čech,J 4:52,1
788,Čech,L 6:37,4
789,Čech,Mk 10:46,1
790,Čech,L 18:38,1
791,Čech,Sir 10:27,1
792,Čech,Mt 2:14,1
793,Čech,Mt 25:34,2
794,Čech,L 2:36,1
795,Čech,L 11:24,1
796,Čech,L 9:4,1
797,Čech,L 17:14,1
798,Čech,R 13:12,1
799,Čech,R 13:13,1
800,Čech,Iz 1:2,1
801,Čech,Mt 21:44,1
802,Čech,R 14:11,1
803,Čech,Ez 16:49,1
804,Čech,J 15:4,1
805,Čech,J 15:1,1
806,Čech,Mt 13:46,1
807,Čech,Mt 7:6,1
808,Čech,Gn 12:1,1
809,Čech,Mt 5:9,2
810,Čech,Jk 1:17,2
811,Čech,1K 13:3,3
812,Čech,L 10:35,2
813,Čech,Mk 8:17,1
814,Čech,L 21:29,2
815,Čech,Mk 7:34,4
816,Čech,Mk 7:35,1
817,Čech,L 1:20,1
818,Čech,L 1:64,1
819,Čech,L 22:42,2
820,Čech,Mk 14:36,1
821,Čech,J 10:13,2
822,Čech,Jk 2:20,1
823,Čech,Mk 9:41,1
824,Čech,Mt 23:27,2
825,Čech,J 9:37,1
826,Čech,Mt 20:25,1
827,Čech,J 10:12,1
828,Čech,Lv 1:3,1
829,Čech,Mt 23:3,1
830,Čech,Est 8:13,1
831,Čech,Mt 5:20,13
832,Čech,Mt 18:3,9
833,Čech,Sk 9:17,1
834,Čech,Sk 13:9,2
835,Čech,Mt 9:7,2
836,Čech,2P 1:1,4
837,Čech,2P 2:20,4
838,Čech,R 5:12,1
839,Čech,Mt 13:27,1
840,Čech,J 4:54,1
841,Čech,L 10:34,3
842,Čech,Mt 5:4,3
843,Čech,Mt 5:5,2
844,Čech,L 7:16,3
845,Čech,Zj 21:4,3
846,Čech,Mal 2:10,1
847,Čech,R 5:8,2
848,Čech,Mt 7:7,2
849,Čech,Jl 3:2,2
850,Čech,Nu 27:20,1
851,Čech,Sk 20:33,1
852,Čech,Sk 20:34,1
853,Čech,Gn 11:4,1
854,Čech,L 3:5,1
855,Čech,L 10:32,1
856,Čech,Z 78:20,1
857,Čech,R 15:4,1
858,Čech,Mt 25:37,1
859,Čech,Lv 27:14,1
860,Čech,Mk 16:20,1
861,Čech,Sk 1:4,1
862,Čech,R 15:6,1
863,Čech,Gn 31:10,1
864,Čech,Iz 35:4,3
865,Čech,Iz 35:5,1
866,Čech,Mt 11:5,3
867,Čech,L 16:4,1
868,Čech,1K 1:10,1
869,Čech,Ko 3:1,1
870,Čech,Mou 3:1,1
871,Čech,Jk 4:6,1
872,Čech,L 18:12,3
873,Čech,Sk 2:3,2
874,Čech,2Pa 9:6,1
875,Čech,Z 71:8,1
876,Čech,Mt 2:4,1
877,Čech,1S 21:9,1
878,Čech,Sk 7:56,1
879,Čech,1Kr 12:11,1
880,Čech,1P 2:16,3
881,Čech,1P 2:15,1
882,Čech,Iz 9:6,4
883,Čech,R 8:39,1
884,Čech,R 8:38,1
885,Čech,J 1:3,1
886,Čech,J 1:7,1
887,Čech,Gn 49:10,1
888,Čech,Mk 12:17,1
889,Čech,Mt 21:9,2
890,Čech,Mt 21:15,7
891,Čech,L 18:20,3
892,Čech,L 24:20,1
893,Čech,Mk 15:32,1
894,Čech,L 9:7,1
895,Čech,J 14:3,1
896,Čech,J 14:2,1
897,Čech,Mk 16:2,1
898,Čech,Mk 9:2,1
899,Čech,Mt 17:2,1
900,Čech,J 20:26,1
901,Čech,J 19:37,1
902,Čech,1J 2:1,2
903,Čech,Sk 16:3,2
904,Čech,Mi 1:2,1
905,Čech,Tob 14:11,1
906,Čech,L 10:9,1
907,Čech,Mt 11:25,2
908,Čech,L 10:24,1
909,Čech,Sk 6:2,2
910,Čech,Mt 26:49,1
911,Čech,Ex 34:21,2
912,Čech,Mt 20:6,1
913,Čech,Mt 5:21,1
914,Čech,1J 3:13,2
915,Čech,J 18:36,3
916,Čech,Tit 3:5,2
917,Čech,Tit 3:7,1
918,Čech,J 12:36,2
919,Čech,J 4:38,1
920,Čech,Mt 20:31,2
921,Čech,Sir 7:40,1
922,Čech,Mt 25:3,1
923,Čech,Mt 25:11,1
924,Čech,Sk 3:6,1
925,Čech,L 16:2,5
926,Čech,Kaz 1:2,1
927,Čech,Dt 5:21,2
928,Čech,Mt 10:39,2
929,Čech,Mt 26:52,1
930,Čech,Mou 18:15,1
931,Čech,Iz 10:1,1
932,Čech,L 7:15,1
933,Čech,Ga 6:8,1
934,Čech,2Te 2:1,1
935,Čech,Mk 7:36,1
936,Čech,Z 5:9,1
937,Čech,L 2:51,2
938,Čech,L 2:52,5
939,Čech,Z 118:23,1
940,Čech,J 6:14,1
941,Čech,Mt 11:12,1
942,Čech,L 11:52,1
943,Čech,Gn 1:27,2
944,Čech,L 2:41,1
945,Čech,R 12:15,3
946,Čech,Mt 18:28,1
947,Čech,Jk 1:12,1
948,Čech,Sd 21:22,3
949,Čech,Sk 9:19,1
950,Čech,Mt 8:6,1
951,Čech,L 5:31,1
952,Čech,Sir 30:14,1
953,Čech,Kaz 4:8,1
954,Čech,Gn 18:3,1
955,Čech,J 3:18,1
956,Čech,Mt 7:28,1
957,Čech,Gn 22:10,1
958,Čech,Z 53:2,1
959,Čech,1K 7:24,1
960,Čech,Gn 39:2,1
961,Čech,Gn 39:6,1
962,Čech,Gn 41:57,1
963,Čech,L 11:32,1
964,Čech,Mt 12:41,1
965,Čech,J 17:6,1
966,Čech,J 17:9,1
967,Čech,J 17:19,1
968,Čech,J 15:16,1
969,Čech,Mt 11:15/Mt 13:9,2
970,Čech,J 18:14,1
971,Čech,J 11:52,1
972,Čech,Ef 6:21,1
973,Čech,R 12:2,3
974,Čech,Sk 3:2,1
975,Čech,1K 8:8,1
976,Čech,1S 3:10,2
977,Čech,Mt 26:34,1
978,Čech,Mt 23:8,1
979,Čech,J 14:20,1
980,Čech,Mt 9:24,1
981,Čech,Mt 13:13,1
982,Čech,Z 102:2,1
983,Čech,L 16:24,2
984,Čech,Sk 1:3,1
985,Čech,Jr 34:14,1
986,Čech,L 6:28,2
987,Čech,L 11:9,1
988,Čech,L 2:7,1
989,Čech,Mt 22:14,1
990,Čech,Iz 26:20,1
991,Čech,Iz 7:23,1
992,Čech,Mt 28:3,1
993,Čech,Mk 16:8,1
994,Čech,Mt 27:64,1
995,Čech,L 11:27,2
996,Čech,Mk 6:35,1
997,Čech,J 1:11,1
998,Čech,Est 6:4,1
999,Čech,Sk 3:10,1
1000,Čech,L 2:1,1
1001,Čech,L 22:46,1
1002,Čech,2S 9:12,1
1003,Čech,Dt 28:4,1
1004,Čech,R 7:4,2
1005,Čech,Jr 9:23,1
1006,Čech,Jr 9:24,1
1007,Čech,Mt 11:11,2
1008,Čech,L 12:4,1
1009,Čech,L 2:46,1
1010,Čech,Mt 4:16,2
1011,Čech,J 3:3,2
1012,Čech,Mt 13:37,1
1013,Čech,Mk 6:21,1
1014,Čech,L 24:7,1
1015,Čech,R 1:15,1
1016,Čech,1K 15:25,1
1017,Čech,1K 15:27,1
1018,Čech,Mk 8:36,1
1019,Čech,L 9:25,1
1020,Čech,L 11:46,1
1021,Čech,L 6:25,1
1022,Čech,L 6:30,1
1023,Čech,Sk 13:33,1
1024,Čech,Z 2:7,1
1025,Čech,J 12:35,1
1026,Čech,L 1:11,1
1027,Čech,Mt 2:20,4
1028,Čech,Mt 2:21,1
1029,Čech,L 10:42,2
1030,Čech,Jr 51:39,1
1031,Čech,Jr 51:57,1
1032,Čech,Mou 8:1,1
1033,Čech,Sd 18:26,1
1034,Čech,Jb 8:13,1
1035,Čech,J 8:59,1
1036,Čech,Sk 16:9,1
1037,Čech,Sk 16:13,1
1038,Čech,Sk 16:11,1
1039,Čech,Sk 16:14,1
1040,Čech,Jk 2:26,1
1041,Čech,Jr 39:18,1
1042,Čech,2Pa 9:1,1
1043,Čech,Dt 33:11,1
1044,Čech,1S 23:5,1
1045,Čech,L 6:40,1
1046,Čech,Pr 25:20,1
1047,Čech,Mt 12:44,1
1048,Čech,Gn 42:8,1
1049,Čech,Lv 19:4,1
1050,Čech,Ex 16:3,1
1051,Čech,J 6:59,1
1052,Čech,Est 1:10,1
1053,Čech,1K 1:31,1
1054,Čech,Mt 22:13,1
1055,Čech,Gn 2:15,1
1056,Čech,Ga 5:22,1
1057,Čech,Da 5:28,1
1058,Čech,Iz 47:4,1
1059,Čech,Z 3:8,1
1060,Čech,Mk 10:34,1
1061,Čech,Zd 1:2,2
1062,Čech,Ez 30:21,1
1063,Čech,1J 5:8,1
1064,Čech,J 4:39,1
1065,Čech,1K 13:12,1
1066,Čech,1K 1:23,2
1067,Čech,L 14:8,1
1068,Čech,L 14:10,1
1069,Čech,Mk 8:3,2
1070,Čech,L 9:16,1
1071,Čech,L 14:27,1
1072,Čech,1S 20:36,1
1073,Čech,L 16:20,1
1074,Čech,L 14:14,1
1075,Čech,Mt 26:26,1
1076,Čech,2S 11:16,1
1077,Čech,Zd 4:12,1
1078,Čech,Zd 4:4,1
1079,Čech,L 6:42,1
1080,Čech,R 8:35,1
1081,Čech,J 18:30,1
1082,Čech,Iz 49:1,1
1083,Čech,L 1:14,1
1084,Čech,L 7:28,1
1085,Čech,1K 7:32,1
1086,Čech,1Te 1:9,1
1087,Čech,J 8:51,4
1088,Čech,J 8:52,1
1089,Čech,Mt 22:19,1
1090,Čech,Mk 1:25,1
1091,Čech,Mk 1:27,1
1092,Čech,1J 3:8,1
1093,Čech,J 6:58,1
1094,Čech,J 5:29,1
1095,Čech,L 3:1,2
1096,Čech,Mt 3:2,1
1097,Čech,1K 4:1,1
1098,Čech,1K 4:13,1
1099,Čech,1K 1:6,1
1100,Čech,1K 1:4,1
1101,Čech,Tob 2:13,1
1102,Čech,Mt 27:54,1
1103,Čech,1K 15:31,1
1104,Čech,Mt 9:17,1
1105,Čech,Mt 27:19,2
1106,Čech,L 22:20,1
1107,Čech,2Ma 4:14,1
1108,Čech,1K 11:24,1
1109,Čech,J 6:70,3
1110,Čech,L 5:20,1
1111,Čech,Mt 7:3,1
1112,Čech,Mt 7:4,1
1113,Čech,1K 4:5,1
1114,Čech,Mt 5:40,1
1115,Čech,Mt 8:11,1
1116,Čech,L 10:2,1
1117,Čech,Mk 1:5,1
1118,Čech,Mt 3:6,1
1119,Čech,L 24:19,1
1120,Čech,Mt 28:18,1
1121,Čech,Ez 33:21,1
1122,Čech,2K 6:1,1
1123,Čech,Mk 10:28,1
1124,Čech,2K 4:9,1
1125,Čech,Tob 6:19,1
1126,Čech,Tob 6:14,1
1127,Čech,Nu 28:13,1
1128,Čech,Tob 8:9,1
1129,Čech,J 15:15,1
1130,Čech,Mt 9:37,1
1131,Čech,Zd 13:17,1
1132,Čech,J 6:57,1
1133,Čech,Mk 10:14,1
1134,Čech,Z 94:8,1
1135,Čech,Jk 5:16,1
1136,Čech,Mt 7:25,3
1137,Čech,Mt 7:27,3
1138,Čech,Z 117:19,1
1139,Čech,Ef 1:23,1
1140,Čech,Mal 4:2,1
1141,Čech,L 2:12,1
1142,Čech,Z 18:2,2
1143,Čech,1Tm 6:19,1
1144,Čech,L 2:15,1
1145,Čech,L 2:16,2
1146,Čech,1S 17:34,1
1147,Čech,Ga 4:1,1
1148,Čech,Ga 4:4,1
1149,Čech,Mt 7:5,1
1150,Čech,R 13:2,1
1151,Čech,L 12:22,1
1152,Čech,Ef 5:1,1
1153,Čech,J 4:34,1
1154,Čech,Mt 18:20,1
1155,Čech,Mt 27:4,1
1156,Čech,Mt 7:13,1
1157,Čech,J 7:46,1
1158,Čech,Mk 11:3,1
1159,Čech,Mt 26:42,1
1160,Čech,Mt 5:13,1
1161,Čech,Jb 3:20,1
1162,Čech,Jb 3:11,1
1163,Čech,Jb 19:26,2
1164,Čech,J 9:38,1
1165,Čech,Mt 5:39,1
1166,Čech,J 18:23,1
1167,Čech,Mk 5:26,1
1168,Čech,Mk 5:29,1
1169,Čech,J 8:56,2
1170,Čech,1S 15:2,1
1171,Čech,Lv 9:5,1
1172,Čech,Mt 22:37,2
1173,Čech,J 19:15,1
1174,Čech,Mt 21:23,1
1175,Čech,Sk 2:17,1
1176,Čech,Mt 15:13,1
1177,Čech,Z 26:11,1
1178,Čech,2Kr 20:3,1
1179,Čech,Iz 38:3,1
1180,Čech,2K 11:25,1
1181,Čech,J 11:23,1
1182,Čech,Ga 6:10,1
1183,Čech,Gn 22:8,1
1184,Čech,1J 3:17,2
1185,Čech,J 10:42,1
1186,Čech,2S 19:4,1
1187,Čech,2Pa 5:13,1
1188,Čech,Jon 1:14,1
1189,Čech,Jk 2:14,1
1190,Čech,L 8:13,1
1191,Čech,J 1:26,2
1192,Čech,Mt 4:10,1
1193,Čech,Jr 30:21,1
1194,Čech,Jr 48:40,1
1195,Čech,J 21:18,1
1196,Čech,R 7:19,1
1197,Čech,L 2:20,1
1198,Čech,Iz 47:13,1
1199,Čech,Mk 16:3,2
1200,Čech,J 1:12,1
1201,Čech,Mou 16:24,1
1202,Čech,1S 17:54,1
1203,Čech,Mk 9:30,1
1204,Čech,J 7:16,1
1205,Čech,J 10:18,1
1206,Čech,Z 104:1,2
1207,Čech,1K 15:21,1
1208,Čech,1K 5:7,1
1209,Čech,Z 69:21,1
1210,Čech,Dt 4:19,1
1211,Čech,R 1:4,1
1212,Čech,2S 16:12,1
1213,Čech,2S 16:9,1
1214,Čech,Z 115:1,1
1215,Čech,J 8:47,2
1216,Čech,R 11:35,1
1217,Čech,R 8:28,1
1218,Čech,Mt 26:75,1
1219,Čech,1K 10:10,1
1220,Čech,1K 10:12,1
1221,Čech,J 14:7,1
1222,Čech,Z 83:4,1
1223,Čech,Zj 22:10,1
1224,Čech,1K 13:13,1
1225,Čech,L 16:19,2
1226,Čech,L 12:13,1
1227,Čech,J 12:3,1
1228,Čech,J 3:14,1
1229,Čech,J 12:25,1
1230,Čech,L 10:13,1
1231,Čech,L 18:18,1
1232,Čech,Mk 11:23,1
1233,Čech,Pr 31:10,2
1234,Čech,2K 6:2,1
1235,Čech,1Tm 1:1,1
1236,Čech,J 21:7,1
1237,Čech,Mt 23:38,1
1238,Čech,R 6:21,1
1239,Čech,Iz 4:1,1
1240,Čech,J 18:9,1
1241,Čech,Ef 4:24,2
1242,Čech,Sk 8:32,1
1243,Čech,Z 135:6,1
1244,Čech,R 8:22,2
1245,Čech,R 8:18,2
1246,Čech,Mk 16:18,1
1247,Čech,1Tm 1:4,1
1248,Čech,Jr 42:1,1
1249,Čech,J 8:5,1
1250,Čech,J 2:11,1
1251,Čech,Sk 1:11,2
1252,Čech,Da 7:9,1
1253,Čech,Mt 24:37,1
1254,Čech,Mk 10:47,1
1255,Čech,2K 2:6,1
1256,Čech,Mt 7:24,1
1257,Čech,Gn 27:27,1
1258,Čech,L 19:43,1
1259,Čech,L 19:44,1
1260,Čech,2P 1:20,1
1261,Čech,2Pa 12:6,1
1262,Čech,L 9:57,1
1263,Čech,1K 5:8,2
1264,Čech,Zj 18:2,1
1265,Čech,Pr 3:30,1
1266,Čech,Gn 46:27,1
1267,Čech,1K 9:14,1
1268,Čech,L 4:35,1
1269,Čech,L 8:29,1
1270,Čech,L 8:27,1
1271,Čech,L 8:30,1
1272,Čech,L 8:33,1
1273,Čech,L 8:37,1
1274,Čech,L 9:61,1
1275,Čech,Mt 8:21,1
1276,Čech,Mt 19:21,1
1277,Čech,Mt 19:22,1
1278,Čech,L 19:40,1
1279,Čech,J 3:27,1
1280,Čech,L 1:37,1
1281,Čech,L 11:22,1
1282,Čech,J 19:7,1
1283,Čech,Mt 15:24,1
1284,Čech,L 21:10,1
1285,Čech,Mt 7:12,1
1286,Čech,Za 4:1,1
1287,Čech,L 15:31,1
1288,Čech,L 21:37,1
1289,Čech,L 19:31,1
1290,Čech,L 19:33,1
1291,Čech,L 19:34,1
1292,Čech,Pis 4:12,1
1293,Čech,2K 9:6,2
1294,Čech,Sk 16:30,1
1295,Čech,L 14:21,1
1296,Čech,L 3:3,1
1297,Čech,2Te 3:10,1
1298,Čech,2Te 3:12,1
1299,Čech,2S 10:5,1
1300,Čech,Iz 60:6,1
1301,Čech,Gn 45:26,1
1302,Čech,Sk 5:41,1
1303,Čech,Zj 21:3,1
1304,Čech,Iz 42:6,1
1305,Čech,1Kr 8:29,1
1306,Čech,L 8:12,1
1307,Čech,J 10:2,1
1308,Čech,J 10:1,1
1309,Čech,J 10:7,1
1310,Čech,J 10:6,1
1311,Čech,J 10:10,1
1312,Čech,Fp 1:18,1
1313,Čech,J 17:22,1
1314,Čech,Zj 21:23,1
1315,Čech,Mt 17:5,1
1316,Čech,R 8:26,1
1317,Čech,Sk 8:17,1
1318,Čech,1K 12:3,1
1319,Čech,L 2:47,1
1320,Čech,Dt 32:52,1
1321,Čech,1P 3:22,1
1322,Čech,Iz 48:21,1
1323,Čech,J 11:21,1
1324,Čech,J 11:26,1
1325,Čech,Ez 36:28,1
1326,Čech,Dt 18:15,1
1327,Čech,J 19:10,1
1328,Čech,Ga 5:21,1
1329,Čech,Z 144:15,1
1330,Čech,Iz 25:8,1
1331,Čech,L 11:11,1
1332,Čech,Mal 1:9,1
1333,Čech,Gn 3:16,1
1334,Čech,L 2:35,1
1335,Čech,J 14:1,1
1336,Čech,Mt 5:23,1
1337,Čech,Sk 2:39,1
1338,Čech,L 6:36,1
1339,Čech,1P 3:9,1
1340,Čech,Z 67:2,1
1341,Čech,J 6:55,1
1342,Čech,Mt 18:10,1
1343,Čech,Ez 34:10,1
1344,Čech,L 1:75,1
1345,Čech,Pr 31:12,1
1346,Čech,Da 4:27,1
1347,Čech,Iz 49:4,1
1348,Čech,Dt 19:7,1
1349,Čech,1Ma 14:43,1
1350,Čech,1K 1:25,1
1351,Čech,Gn 12:4,1
1352,Čech,Mt 22:5,1
1353,Čech,Ezd 10:12,1
1354,Čech,Sk 1:9,1
1355,Čech,L 1:47,1
1356,Čech,J 9:32,1
1357,Čech,Ex 16:12,1
1358,Čech,Fp 2:16,1
1359,Čech,Gn 50:23,1
1360,Čech,L 21:32,1
1361,Čech,Mt 24:34,1
1362,Čech,J 20:19,1
1363,Čech,2P 3:18,1
1364,Čech,Ex 20:16/Dt 5:20,1
1365,Čech,L 2:31,1
1366,Čech,Tob 4:7,1
1367,Čech,Tob 4:8,1
1368,Čech,Mt 25:45,1
1369,Čech,2Tm 3:12,1
1370,Čech,Gn 20:7,1
1371,Čech,L 7:8,1
1372,Čech,R 12:19,1
1373,Čech,Gn 40:14,1
1374,Čech,2Kr 6:12,1
1375,Čech,2Kr 6:16,1
1376,Čech,1P 2:12,1
1377,Čech,Sd 5:2,1
1378,Čech,Z 135:19,1
1379,Čech,Z 135:20,1
1380,Čech,Sd 5:9,1
1381,Čech,J 1:52,1
1382,Čech,Ezd 9:14,1
1383,Čech,Mt 13:55,1
1384,Čech,Mt 12:46,1
